phase24_case_key,seed,run_name,run_root,maps_path,summary_path,batch_index,sample_index,split,location,event,start_idx,input_steps,pred_steps,alignment_mode,scenario_key,warning_level,risk_score,risk_category,phase23_case_role,phase23_selection_basis,prediction_key,target_key,wet_threshold,target_inundation_volume,predicted_inundation_volume,volume_bias,relative_volume_bias,target_wet_area,predicted_wet_area,wet_area_bias,wet_area_contraction
seed123|batch6|sample0|location2|r100y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0006\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0006\summary.json,6,0,test,location2,r100y_p0.5_d3h,0,12,12,mass_preserving,location2|r100y_p0.5_d3h|0,caution,4.875056307873177,caution,,,prediction,target,0.05,4337.159314481857,2873.270415663719,-1463.888898818138,-0.3375225101670084,14246,9114,-5132,0.36024147129018674
seed123|batch6|sample1|location2|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0006\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0006\summary.json,6,1,test,location2,r100y_p0.5_d3h,6,12,12,mass_preserving,location2|r100y_p0.5_d3h|6,reliable,2.1906860995516206,reliable,,,prediction,target,0.05,2628.0219966627137,1995.2343492209911,-632.7876474417226,-0.24078476064709134,9461,7826,-1635,0.172814713032449
seed123|batch7|sample0|location2|r100y_p0.5_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0007\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0007\summary.json,7,0,test,location2,r100y_p0.5_d3h,12,12,12,mass_preserving,location2|r100y_p0.5_d3h|12,reliable,1.505871785693065,reliable,,,prediction,target,0.05,1681.9565989977436,1758.5030039548874,76.54640495714375,0.0455103330268788,6639,6367,-272,0.040970025606266
seed123|batch7|sample1|location2|r200y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0007\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0007\summary.json,7,1,test,location2,r200y_p0.5_d3h,0,12,12,mass_preserving,location2|r200y_p0.5_d3h|0,high-risk,5.706091864202834,high-risk,,,prediction,target,0.05,4879.997434176973,2741.2137589156628,-2138.7836752613102,-0.43827557372927656,15283,8459,-6824,0.4465091932212262
seed123|batch8|sample0|location2|r200y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0008\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0008\summary.json,8,0,test,location2,r200y_p0.5_d3h,6,12,12,mass_preserving,location2|r200y_p0.5_d3h|6,caution,2.6090016171739077,caution,,,prediction,target,0.05,3139.3635375449094,2134.9571803957224,-1004.406357149187,-0.31993948618472756,10394,8093,-2301,0.22137771791418126
seed123|batch8|sample1|location2|r200y_p0.5_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0008\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0008\summary.json,8,1,test,location2,r200y_p0.5_d3h,12,12,12,mass_preserving,location2|r200y_p0.5_d3h|12,reliable,1.5345347097721476,reliable,,,prediction,target,0.05,2069.1925962743544,1883.8817390799522,-185.31085719440216,-0.08955708498477141,7509,6760,-749,0.09974697030230391
seed123|batch9|sample0|location2|r300y_p0.6_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0009\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0009\summary.json,9,0,test,location2,r300y_p0.6_d3h,0,12,12,mass_preserving,location2|r300y_p0.6_d3h|0,high-risk,8.063778048536216,high-risk,,,prediction,target,0.05,5664.12663361832,2702.5469026714563,-2961.5797309468635,-0.5228660873097335,17372,9683,-7689,0.44260879576329726
seed123|batch9|sample1|location2|r300y_p0.6_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0009\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0009\summary.json,9,1,test,location2,r300y_p0.6_d3h,6,12,12,mass_preserving,location2|r300y_p0.6_d3h|6,caution,3.8519024533100814,caution,caution,Selected as a representative caution-labeled case closest to the caution risk midpoint with stable tie-breaks.,prediction,target,0.05,3571.4163164201727,3062.4062546640635,-509.0100617561093,-0.14252330634651916,11187,10966,-221,0.019755072852417985
seed123|batch10|sample0|location2|r300y_p0.6_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\summary.json,10,0,test,location2,r300y_p0.6_d3h,12,12,12,mass_preserving,location2|r300y_p0.6_d3h|12,caution,3.233023843186218,caution,,,prediction,target,0.05,2432.226185890793,2457.3805473148823,25.154361424089075,0.010342114384759158,8238,8452,214,0.0
seed123|batch10|sample1|location2|r300y_p0.6_d3h|18,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\summary.json,10,1,test,location2,r300y_p0.6_d3h,18,12,12,mass_preserving,location2|r300y_p0.6_d3h|18,caution,3.393198537664933,caution,,,prediction,target,0.05,1753.9167400826755,1550.0918535888195,-203.82488649385596,-0.11621126695230022,6493,5910,-583,0.0897890035422763
seed123|batch11|sample0|location2|r300y_p0.6_d3h|24,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\summary.json,11,0,test,location2,r300y_p0.6_d3h,24,12,12,mass_preserving,location2|r300y_p0.6_d3h|24,caution,3.3117061219129367,caution,,,prediction,target,0.05,1426.6588724858502,1392.4221185296774,-34.236753956172834,-0.023997855840981634,5687,5092,-595,0.10462458238086865
seed123|batch11|sample1|location2|r300y_p0.8_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\summary.json,11,1,test,location2,r300y_p0.8_d3h,0,12,12,mass_preserving,location2|r300y_p0.8_d3h|0,high-risk,8.73513925840442,high-risk,high-risk,"Selected as a high-risk case, prioritizing Phase-13-like location2+r300y evidence and then stronger risk evidence.",prediction,target,0.05,5485.095879351298,2224.448852017522,-3260.6470273337764,-0.5944557942202099,17942,8098,-9844,0.5486567829673392
seed123|batch12|sample0|location2|r300y_p0.8_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\summary.json,12,0,test,location2,r300y_p0.8_d3h,6,12,12,mass_preserving,location2|r300y_p0.8_d3h|6,high-risk,6.4048322225375305,high-risk,,,prediction,target,0.05,3869.3442239054784,2353.693211182952,-1515.6510127225265,-0.3917074638535833,11825,7912,-3913,0.33090909090909093
seed123|batch12|sample1|location2|r300y_p0.8_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\summary.json,12,1,test,location2,r300y_p0.8_d3h,12,12,12,mass_preserving,location2|r300y_p0.8_d3h|12,caution,3.48738920559396,caution,,,prediction,target,0.05,2507.0610672819257,2200.8902623802423,-306.17080490168337,-0.12212339336178349,8448,7385,-1063,0.12582859848484848
seed123|batch13|sample0|location3|r100y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\summary.json,13,0,test,location3,r100y_p0.5_d3h,0,12,12,mass_preserving,location3|r100y_p0.5_d3h|0,reliable,1.1353644409186099,reliable,,,prediction,target,0.05,11150.735357807913,10956.937594860792,-193.79776294712065,-0.017379819063809143,28739,27676,-1063,0.03698806499878214
seed123|batch13|sample1|location3|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\summary.json,13,1,test,location3,r100y_p0.5_d3h,6,12,12,mass_preserving,location3|r100y_p0.5_d3h|6,reliable,0.23370692071096733,reliable,,,prediction,target,0.05,10216.00928450518,10354.315701425076,138.30641691989513,0.013538203917812327,23994,24322,328,0.0
seed123|batch14|sample0|location3|r100y_p0.5_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\summary.json,14,0,test,location3,r100y_p0.5_d3h,12,12,12,mass_preserving,location3|r100y_p0.5_d3h|12,reliable,0.191398286819458,reliable,,,prediction,target,0.05,8900.689890892612,9659.377464234829,758.6875733422166,0.08523918737114108,21087,23432,2345,0.0
seed123|batch14|sample1|location3|r200y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\summary.json,14,1,test,location3,r200y_p0.5_d3h,0,12,12,mass_preserving,location3|r200y_p0.5_d3h|0,reliable,1.4346567777441823,reliable,,,prediction,target,0.05,12177.025512791291,10971.494955897331,-1205.5305568939602,-0.0990004131655647,30397,26951,-3446,0.11336645063657598
seed123|batch15|sample0|location3|r200y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\summary.json,15,0,test,location3,r200y_p0.5_d3h,6,12,12,mass_preserving,location3|r200y_p0.5_d3h|6,reliable,0.368498985219633,reliable,,,prediction,target,0.05,11065.563376371478,10506.654500856996,-558.9088755144821,-0.050508849527528946,25306,24520,-786,0.031059827708843753
seed123|batch15|sample1|location3|r200y_p0.5_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\summary.json,15,1,test,location3,r200y_p0.5_d3h,12,12,12,mass_preserving,location3|r200y_p0.5_d3h|12,reliable,0.19468886057535806,reliable,,,prediction,target,0.05,9561.01620316163,9815.28145648539,254.2652533237615,0.0265939569519484,22244,23629,1385,0.0
seed123|batch16|sample0|location3|r300y_p0.6_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\summary.json,16,0,test,location3,r300y_p0.6_d3h,0,12,12,mass_preserving,location3|r300y_p0.6_d3h|0,caution,2.5714470294240046,caution,,,prediction,target,0.05,12961.912116011124,10653.870989590883,-2308.041126420241,-0.17806332165832595,32592,27313,-5279,0.16197226313205695
seed123|batch16|sample1|location3|r300y_p0.6_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\summary.json,16,1,test,location3,r300y_p0.6_d3h,6,12,12,mass_preserving,location3|r300y_p0.6_d3h|6,reliable,1.0564304543847196,reliable,,,prediction,target,0.05,11733.236349137313,10902.134103819728,-831.1022453175847,-0.07083316321150315,26235,24700,-1535,0.058509624547360396
seed123|batch17|sample0|location3|r300y_p0.6_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\summary.json,17,0,test,location3,r300y_p0.6_d3h,12,12,12,mass_preserving,location3|r300y_p0.6_d3h|12,reliable,0.6462223370869955,reliable,,,prediction,target,0.05,10076.452621732433,10022.470182210207,-53.98243952222583,-0.005357286095485526,22927,23446,519,0.0
seed123|batch17|sample1|location3|r300y_p0.8_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\summary.json,17,1,test,location3,r300y_p0.8_d3h,0,12,12,mass_preserving,location3|r300y_p0.8_d3h|0,caution,2.5654196492034465,caution,,,prediction,target,0.05,12145.106137229113,9887.330723747611,-2257.7754134815023,-0.18590001503244252,32760,26574,-6186,0.18882783882783882
seed123|batch18|sample0|location3|r300y_p0.8_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\summary.json,18,0,test,location3,r300y_p0.8_d3h,6,12,12,mass_preserving,location3|r300y_p0.8_d3h|6,reliable,1.5198120550530954,reliable,,,prediction,target,0.05,12081.724070549973,10571.943922936916,-1509.7801476130571,-0.1249639653080018,27044,25634,-1410,0.05213725780210028
seed123|batch18|sample1|location3|r300y_p0.8_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\summary.json,18,1,test,location3,r300y_p0.8_d3h,12,12,12,mass_preserving,location3|r300y_p0.8_d3h|12,reliable,0.7537481625874838,reliable,,,prediction,target,0.05,10316.976616710343,10888.101652637124,571.1250359267815,0.05535779106077781,23257,24244,987,0.0
seed202|batch0|sample0|location1|r100y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\summary.json,0,0,test,location1,r100y_p0.5_d3h,0,12,12,mass_preserving,location1|r100y_p0.5_d3h|0,reliable,0.19642134443285145,reliable,,,prediction,target,0.05,12705.188175789435,12361.584200903773,-343.60397488566196,-0.027044382982097166,37051,36600,-451,0.012172411001052603
seed202|batch0|sample1|location1|r100y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.1870829239381681,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,11008.920740269445,10461.078816384077,-547.8419238853676,-0.04976345427589654,31376,30814,-562,0.017911779704232536
seed202|batch1|sample0|location1|r100y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\summary.json,1,0,test,location1,r100y_p0.5_d3h,12,12,12,mass_preserving,location1|r100y_p0.5_d3h|12,reliable,0.14922688802083334,reliable,,,prediction,target,0.05,8663.101240284941,10288.541402176023,1625.4401618910815,0.18762797718818056,25826,30008,4182,0.0
seed202|batch1|sample1|location1|r200y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\summary.json,1,1,test,location1,r200y_p0.5_d3h,0,12,12,mass_preserving,location1|r200y_p0.5_d3h|0,reliable,0.4845211996725709,reliable,,,prediction,target,0.05,13785.28121613462,12331.389839857817,-1453.8913762768025,-0.10546693632735861,38486,35992,-2494,0.0648027854284675
